Volume ( ^3),Surface ( ^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. ( ),SD dist. to surf. ( ),Median dist. to surf. ( ),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
3,14,3,3,765,255,0,255,255,255,372.667,297.667,31.000,0.654,0.158,0.745,372.667,297.667,31.000,372,297,31,2,2,1
2,10,2,2,510,255,0,255,255,255,359.000,302.500,31.000,0.500,0.000,0.500,359.000,302.500,31.000,359,302,31,1,2,1
1,6,1,1,255,255,0,255,255,255,435.000,217.000,32.000,0.000,0.000,0.000,435.000,217.000,32.000,435,217,32,1,1,1
11,50,11,11,2805,255,0,255,255,255,482.182,220.000,34.455,1.661,0.775,1.850,482.182,220.000,34.455,481,219,32,3,3,5
1,6,1,1,255,255,0,255,255,255,428.000,222.000,32.000,0.000,0.000,0.000,428.000,222.000,32.000,428,222,32,1,1,1
2,10,2,2,510,255,0,255,255,255,479.000,223.000,32.500,0.500,0.000,0.500,479.000,223.000,32.500,479,223,32,1,1,2
1,6,1,1,255,255,0,255,255,255,453.000,224.000,32.000,0.000,0.000,0.000,453.000,224.000,32.000,453,224,32,1,1,1
3,18,3,3,765,255,0,255,255,255,456.000,224.667,32.667,1.033,0.259,1.106,456.000,224.667,32.667,455,224,32,3,2,2
6,28,6,6,1530,255,0,255,255,255,434.500,226.667,32.167,1.214,0.408,1.306,434.500,226.667,32.167,433,226,32,4,3,2
1,6,1,1,255,255,0,255,255,255,453.000,227.000,32.000,0.000,0.000,0.000,453.000,227.000,32.000,453,227,32,1,1,1
1,6,1,1,255,255,0,255,255,255,454.000,229.000,32.000,0.000,0.000,0.000,454.000,229.000,32.000,454,229,32,1,1,1
8,42,8,8,2040,255,0,255,255,255,493.375,227.250,33.750,1.464,0.730,1.227,493.375,227.250,33.750,493,225,32,2,5,4
1,6,1,1,255,255,0,255,255,255,448.000,230.000,32.000,0.000,0.000,0.000,448.000,230.000,32.000,448,230,32,1,1,1
2,12,2,2,510,255,0,255,255,255,477.500,229.500,32.500,0.866,0.000,0.866,477.500,229.500,32.500,477,229,32,2,2,2
1,6,1,1,255,255,0,255,255,255,450.000,231.000,32.000,0.000,0.000,0.000,450.000,231.000,32.000,450,231,32,1,1,1
2,10,2,2,510,255,0,255,255,255,476.500,232.000,32.000,0.500,0.000,0.500,476.500,232.000,32.000,476,232,32,2,1,1
1,6,1,1,255,255,0,255,255,255,480.000,234.000,32.000,0.000,0.000,0.000,480.000,234.000,32.000,480,234,32,1,1,1
3,16,3,3,765,255,0,255,255,255,419.667,235.333,32.667,0.798,0.212,0.817,419.667,235.333,32.667,419,235,32,2,2,2
2,10,2,2,510,255,0,255,255,255,461.000,235.500,32.000,0.500,0.000,0.500,461.000,235.500,32.000,461,235,32,1,2,1
5,22,5,5,1275,255,0,255,255,255,441.800,236.800,32.800,0.885,0.348,0.849,441.800,236.800,32.800,441,236,32,3,2,2
6,30,6,6,1530,255,0,255,255,255,464.667,237.333,33.333,1.555,0.546,1.677,464.667,237.333,33.333,463,236,32,4,3,4
1,6,1,1,255,255,0,255,255,255,436.000,239.000,32.000,0.000,0.000,0.000,436.000,239.000,32.000,436,239,32,1,1,1
2,10,2,2,510,255,0,255,255,255,417.000,241.000,32.500,0.500,0.000,0.500,417.000,241.000,32.500,417,241,32,1,1,2
1,6,1,1,255,255,0,255,255,255,449.000,241.000,32.000,0.000,0.000,0.000,449.000,241.000,32.000,449,241,32,1,1,1
2,10,2,2,510,255,0,255,255,255,444.000,242.000,32.500,0.500,0.000,0.500,444.000,242.000,32.500,444,242,32,1,1,2
3,18,3,3,765,255,0,255,255,255,451.000,243.000,32.000,0.943,0.816,1.414,451.000,243.000,32.000,450,242,32,3,3,1
1,6,1,1,255,255,0,255,255,255,469.000,242.000,32.000,0.000,0.000,0.000,469.000,242.000,32.000,469,242,32,1,1,1
2,10,2,2,510,255,0,255,255,255,425.000,243.000,32.500,0.500,0.000,0.500,425.000,243.000,32.500,425,243,32,1,1,2
5,24,5,5,1275,255,0,255,255,255,471.600,243.800,32.200,1.062,0.539,1.020,471.600,243.800,32.200,471,243,32,3,3,2
1,6,1,1,255,255,0,255,255,255,492.000,243.000,32.000,0.000,0.000,0.000,492.000,243.000,32.000,492,243,32,1,1,1
3,14,3,3,765,255,0,255,255,255,461.000,244.000,32.000,0.667,0.577,1.000,461.000,244.000,32.000,460,244,32,3,1,1
1,6,1,1,255,255,0,255,255,255,418.000,245.000,32.000,0.000,0.000,0.000,418.000,245.000,32.000,418,245,32,1,1,1
1,6,1,1,255,255,0,255,255,255,428.000,245.000,32.000,0.000,0.000,0.000,428.000,245.000,32.000,428,245,32,1,1,1
1,6,1,1,255,255,0,255,255,255,430.000,245.000,32.000,0.000,0.000,0.000,430.000,245.000,32.000,430,245,32,1,1,1
1,6,1,1,255,255,0,255,255,255,458.000,245.000,32.000,0.000,0.000,0.000,458.000,245.000,32.000,458,245,32,1,1,1
1,6,1,1,255,255,0,255,255,255,479.000,245.000,32.000,0.000,0.000,0.000,479.000,245.000,32.000,479,245,32,1,1,1
1,6,1,1,255,255,0,255,255,255,421.000,249.000,32.000,0.000,0.000,0.000,421.000,249.000,32.000,421,249,32,1,1,1
2,10,2,2,510,255,0,255,255,255,444.000,251.000,32.500,0.500,0.000,0.500,444.000,251.000,32.500,444,251,32,1,1,2
1,6,1,1,255,255,0,255,255,255,496.000,252.000,32.000,0.000,0.000,0.000,496.000,252.000,32.000,496,252,32,1,1,1
1,6,1,1,255,255,0,255,255,255,444.000,253.000,32.000,0.000,0.000,0.000,444.000,253.000,32.000,444,253,32,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,254.000,32.000,0.000,0.000,0.000,452.000,254.000,32.000,452,254,32,1,1,1
1,6,1,1,255,255,0,255,255,255,414.000,255.000,32.000,0.000,0.000,0.000,414.000,255.000,32.000,414,255,32,1,1,1
1,6,1,1,255,255,0,255,255,255,426.000,255.000,32.000,0.000,0.000,0.000,426.000,255.000,32.000,426,255,32,1,1,1
1,6,1,1,255,255,0,255,255,255,474.000,255.000,32.000,0.000,0.000,0.000,474.000,255.000,32.000,474,255,32,1,1,1
1,6,1,1,255,255,0,255,255,255,449.000,256.000,32.000,0.000,0.000,0.000,449.000,256.000,32.000,449,256,32,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,256.000,32.000,0.000,0.000,0.000,452.000,256.000,32.000,452,256,32,1,1,1
1,6,1,1,255,255,0,255,255,255,442.000,257.000,32.000,0.000,0.000,0.000,442.000,257.000,32.000,442,257,32,1,1,1
4,22,4,4,1020,255,0,255,255,255,468.000,256.500,32.750,0.938,0.278,1.024,468.000,256.500,32.750,467,256,32,3,2,2
2,12,2,2,510,255,0,255,255,255,417.500,258.500,32.000,0.707,0.000,0.707,417.500,258.500,32.000,417,258,32,2,2,1
1,6,1,1,255,255,0,255,255,255,437.000,258.000,32.000,0.000,0.000,0.000,437.000,258.000,32.000,437,258,32,1,1,1
3,16,3,3,765,255,0,255,255,255,452.333,261.667,32.333,0.798,0.212,0.816,452.333,261.667,32.333,452,261,32,2,2,2
2,10,2,2,510,255,0,255,255,255,448.500,262.000,32.000,0.500,0.000,0.500,448.500,262.000,32.000,448,262,32,2,1,1
1,6,1,1,255,255,0,255,255,255,430.000,263.000,32.000,0.000,0.000,0.000,430.000,263.000,32.000,430,263,32,1,1,1
7,34,7,7,1785,255,0,255,255,255,421.143,268.143,32.571,1.493,0.551,1.491,421.143,268.143,32.571,419,267,32,5,3,2
4,20,4,4,1020,255,0,255,255,255,378.500,282.000,32.750,0.902,0.405,0.852,378.500,282.000,32.750,378,281,32,2,3,2
10,50,10,10,2550,255,0,255,255,255,376.800,285.900,32.500,1.756,1.063,1.442,376.800,285.900,32.500,375,283,32,4,7,2
1,6,1,1,255,255,0,255,255,255,412.000,292.000,32.000,0.000,0.000,0.000,412.000,292.000,32.000,412,292,32,1,1,1
6,26,6,6,1530,255,0,255,255,255,376.000,295.000,32.167,0.989,0.439,1.014,376.000,295.000,32.167,375,294,32,3,3,2
1,6,1,1,255,255,0,255,255,255,400.000,300.000,32.000,0.000,0.000,0.000,400.000,300.000,32.000,400,300,32,1,1,1
1,6,1,1,255,255,0,255,255,255,366.000,303.000,32.000,0.000,0.000,0.000,366.000,303.000,32.000,366,303,32,1,1,1
10,46,10,10,2550,255,0,255,255,255,456.200,218.700,34.300,1.570,0.591,1.709,456.200,218.700,34.300,455,217,33,3,4,4
1,6,1,1,255,255,0,255,255,255,453.000,222.000,33.000,0.000,0.000,0.000,453.000,222.000,33.000,453,222,33,1,1,1
4,22,4,4,1020,255,0,255,255,255,432.500,223.250,33.250,1.196,0.509,1.238,432.500,223.250,33.250,431,223,33,4,2,2
1,6,1,1,255,255,0,255,255,255,437.000,224.000,33.000,0.000,0.000,0.000,437.000,224.000,33.000,437,224,33,1,1,1
1,6,1,1,255,255,0,255,255,255,481.000,225.000,33.000,0.000,0.000,0.000,481.000,225.000,33.000,481,225,33,1,1,1
1,6,1,1,255,255,0,255,255,255,459.000,228.000,33.000,0.000,0.000,0.000,459.000,228.000,33.000,459,228,33,1,1,1
3,14,3,3,765,255,0,255,255,255,481.667,228.667,33.000,0.654,0.158,0.745,481.667,228.667,33.000,481,228,33,2,2,1
2,10,2,2,510,255,0,255,255,255,463.000,229.000,33.500,0.500,0.000,0.500,463.000,229.000,33.500,463,229,33,1,1,2
3,16,3,3,765,255,0,255,255,255,433.000,230.000,33.333,0.863,0.465,1.054,433.000,230.000,33.333,432,230,33,3,1,2
1,6,1,1,255,255,0,255,255,255,486.000,230.000,33.000,0.000,0.000,0.000,486.000,230.000,33.000,486,230,33,1,1,1
1,6,1,1,255,255,0,255,255,255,444.000,231.000,33.000,0.000,0.000,0.000,444.000,231.000,33.000,444,231,33,1,1,1
1,6,1,1,255,255,0,255,255,255,461.000,231.000,33.000,0.000,0.000,0.000,461.000,231.000,33.000,461,231,33,1,1,1
1,6,1,1,255,255,0,255,255,255,463.000,231.000,33.000,0.000,0.000,0.000,463.000,231.000,33.000,463,231,33,1,1,1
5,24,5,5,1275,255,0,255,255,255,463.200,234.000,33.600,1.211,0.407,1.183,463.200,234.000,33.600,463,233,33,2,3,3
1,6,1,1,255,255,0,255,255,255,472.000,234.000,33.000,0.000,0.000,0.000,472.000,234.000,33.000,472,234,33,1,1,1
1,6,1,1,255,255,0,255,255,255,401.000,235.000,33.000,0.000,0.000,0.000,401.000,235.000,33.000,401,235,33,1,1,1
5,26,5,5,1275,255,0,255,255,255,468.200,236.000,34.000,1.629,0.618,1.428,468.200,236.000,34.000,468,234,33,2,5,3
1,6,1,1,255,255,0,255,255,255,473.000,238.000,33.000,0.000,0.000,0.000,473.000,238.000,33.000,473,238,33,1,1,1
1,6,1,1,255,255,0,255,255,255,424.000,239.000,33.000,0.000,0.000,0.000,424.000,239.000,33.000,424,239,33,1,1,1
1,6,1,1,255,255,0,255,255,255,462.000,239.000,33.000,0.000,0.000,0.000,462.000,239.000,33.000,462,239,33,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,240.000,33.000,0.000,0.000,0.000,452.000,240.000,33.000,452,240,33,1,1,1
1,6,1,1,255,255,0,255,255,255,468.000,240.000,33.000,0.000,0.000,0.000,468.000,240.000,33.000,468,240,33,1,1,1
1,6,1,1,255,255,0,255,255,255,476.000,241.000,33.000,0.000,0.000,0.000,476.000,241.000,33.000,476,241,33,1,1,1
2,10,2,2,510,255,0,255,255,255,431.000,242.500,33.000,0.500,0.000,0.500,431.000,242.500,33.000,431,242,33,1,2,1
1,6,1,1,255,255,0,255,255,255,473.000,242.000,33.000,0.000,0.000,0.000,473.000,242.000,33.000,473,242,33,1,1,1
1,6,1,1,255,255,0,255,255,255,499.000,242.000,33.000,0.000,0.000,0.000,499.000,242.000,33.000,499,242,33,1,1,1
1,6,1,1,255,255,0,255,255,255,486.000,243.000,33.000,0.000,0.000,0.000,486.000,243.000,33.000,486,243,33,1,1,1
1,6,1,1,255,255,0,255,255,255,424.000,247.000,33.000,0.000,0.000,0.000,424.000,247.000,33.000,424,247,33,1,1,1
1,6,1,1,255,255,0,255,255,255,452.000,249.000,33.000,0.000,0.000,0.000,452.000,249.000,33.000,452,249,33,1,1,1
1,6,1,1,255,255,0,255,255,255,448.000,251.000,33.000,0.000,0.000,0.000,448.000,251.000,33.000,448,251,33,1,1,1
2,12,2,2,510,255,0,255,255,255,450.500,250.500,33.500,0.866,0.000,0.866,450.500,250.500,33.500,450,250,33,2,2,2
1,6,1,1,255,255,0,255,255,255,453.000,251.000,33.000,0.000,0.000,0.000,453.000,251.000,33.000,453,251,33,1,1,1
2,10,2,2,510,255,0,255,255,255,456.000,251.500,33.000,0.500,0.000,0.500,456.000,251.500,33.000,456,251,33,1,2,1
1,6,1,1,255,255,0,255,255,255,467.000,251.000,33.000,0.000,0.000,0.000,467.000,251.000,33.000,467,251,33,1,1,1
3,16,3,3,765,255,0,255,255,255,470.333,252.000,33.000,0.863,0.465,1.054,470.333,252.000,33.000,470,251,33,2,3,1
1,6,1,1,255,255,0,255,255,255,446.000,258.000,33.000,0.000,0.000,0.000,446.000,258.000,33.000,446,258,33,1,1,1
4,18,4,4,1020,255,0,255,255,255,434.500,260.750,33.250,0.774,0.187,0.774,434.500,260.750,33.250,434,260,33,2,2,2
1,6,1,1,255,255,0,255,255,255,432.000,262.000,33.000,0.000,0.000,0.000,432.000,262.000,33.000,432,262,33,1,1,1
3,14,3,3,765,255,0,255,255,255,416.667,263.333,33.000,0.654,0.158,0.745,416.667,263.333,33.000,416,263,33,2,2,1
1,6,1,1,255,255,0,255,255,255,419.000,266.000,33.000,0.000,0.000,0.000,419.000,266.000,33.000,419,266,33,1,1,1
1,6,1,1,255,255,0,255,255,255,418.000,290.000,33.000,0.000,0.000,0.000,418.000,290.000,33.000,418,290,33,1,1,1
4,20,4,4,1020,255,0,255,255,255,383.500,294.250,33.750,1.151,0.633,1.077,383.500,294.250,33.750,382,294,33,4,2,2
4,20,4,4,1020,255,0,255,255,255,407.500,296.750,33.000,1.079,0.604,1.040,407.500,296.750,33.000,406,296,33,4,2,1
1,6,1,1,255,255,0,255,255,255,374.000,297.000,33.000,0.000,0.000,0.000,374.000,297.000,33.000,374,297,33,1,1,1
1,6,1,1,255,255,0,255,255,255,441.000,217.000,34.000,0.000,0.000,0.000,441.000,217.000,34.000,441,217,34,1,1,1
1,6,1,1,255,255,0,255,255,255,433.000,218.000,34.000,0.000,0.000,0.000,433.000,218.000,34.000,433,218,34,1,1,1
1,6,1,1,255,255,0,255,255,255,435.000,218.000,34.000,0.000,0.000,0.000,435.000,218.000,34.000,435,218,34,1,1,1
5,24,5,5,1275,255,0,255,255,255,438.000,220.400,34.200,1.070,0.264,1.095,438.000,220.400,34.200,437,220,34,3,2,2
9,34,9,9,2295,255,0,255,255,255,462.667,223.111,34.333,1.123,0.439,1.160,462.667,223.111,34.333,462,222,34,2,4,2
1,6,1,1,255,255,0,255,255,255,485.000,222.000,34.000,0.000,0.000,0.000,485.000,222.000,34.000,485,222,34,1,1,1
2,10,2,2,510,255,0,255,255,255,465.000,226.500,34.000,0.500,0.000,0.500,465.000,226.500,34.000,465,226,34,1,2,1
3,16,3,3,765,255,0,255,255,255,484.667,227.000,34.000,0.863,0.465,1.054,484.667,227.000,34.000,484,226,34,2,3,1
7,26,7,7,1785,255,0,255,255,255,489.571,226.857,34.571,0.916,0.261,0.821,489.571,226.857,34.571,489,226,34,2,3,2
2,12,2,2,510,255,0,255,255,255,435.500,227.500,34.500,0.866,0.000,0.866,435.500,227.500,34.500,435,227,34,2,2,2
1,6,1,1,255,255,0,255,255,255,449.000,228.000,34.000,0.000,0.000,0.000,449.000,228.000,34.000,449,228,34,1,1,1
2,10,2,2,510,255,0,255,255,255,488.000,229.000,34.500,0.500,0.000,0.500,488.000,229.000,34.500,488,229,34,1,1,2
13,54,13,13,3315,255,0,255,255,255,469.615,228.538,35.538,1.951,0.820,1.742,469.615,228.538,35.538,468,227,34,6,4,4
3,16,3,3,765,255,0,255,255,255,466.000,232.333,35.000,0.863,0.465,1.054,466.000,232.333,35.000,466,232,34,1,2,3
1,6,1,1,255,255,0,255,255,255,452.000,235.000,34.000,0.000,0.000,0.000,452.000,235.000,34.000,452,235,34,1,1,1
1,6,1,1,255,255,0,255,255,255,474.000,235.000,34.000,0.000,0.000,0.000,474.000,235.000,34.000,474,235,34,1,1,1
1,6,1,1,255,255,0,255,255,255,416.000,237.000,34.000,0.000,0.000,0.000,416.000,237.000,34.000,416,237,34,1,1,1
1,6,1,1,255,255,0,255,255,255,480.000,239.000,34.000,0.000,0.000,0.000,480.000,239.000,34.000,480,239,34,1,1,1
2,10,2,2,510,255,0,255,255,255,434.000,240.000,34.500,0.500,0.000,0.500,434.000,240.000,34.500,434,240,34,1,1,2
1,6,1,1,255,255,0,255,255,255,442.000,240.000,34.000,0.000,0.000,0.000,442.000,240.000,34.000,442,240,34,1,1,1
2,10,2,2,510,255,0,255,255,255,424.000,241.000,34.500,0.500,0.000,0.500,424.000,241.000,34.500,424,241,34,1,1,2
1,6,1,1,255,255,0,255,255,255,435.000,242.000,34.000,0.000,0.000,0.000,435.000,242.000,34.000,435,242,34,1,1,1
1,6,1,1,255,255,0,255,255,255,489.000,243.000,34.000,0.000,0.000,0.000,489.000,243.000,34.000,489,243,34,1,1,1
3,16,3,3,765,255,0,255,255,255,429.000,245.333,34.000,0.863,0.465,1.054,429.000,245.333,34.000,428,245,34,3,2,1
1,6,1,1,255,255,0,255,255,255,455.000,246.000,34.000,0.000,0.000,0.000,455.000,246.000,34.000,455,246,34,1,1,1
4,18,4,4,1020,255,0,255,255,255,451.250,247.000,34.250,0.870,0.397,0.926,451.250,247.000,34.250,450,247,34,3,1,2
3,16,3,3,765,255,0,255,255,255,457.333,247.333,34.333,0.798,0.212,0.817,457.333,247.333,34.333,457,247,34,2,2,2
1,6,1,1,255,255,0,255,255,255,421.000,248.000,34.000,0.000,0.000,0.000,421.000,248.000,34.000,421,248,34,1,1,1
1,6,1,1,255,255,0,255,255,255,445.000,248.000,34.000,0.000,0.000,0.000,445.000,248.000,34.000,445,248,34,1,1,1
1,6,1,1,255,255,0,255,255,255,473.000,251.000,34.000,0.000,0.000,0.000,473.000,251.000,34.000,473,251,34,1,1,1
1,6,1,1,255,255,0,255,255,255,440.000,254.000,34.000,0.000,0.000,0.000,440.000,254.000,34.000,440,254,34,1,1,1
4,18,4,4,1020,255,0,255,255,255,442.000,254.750,34.750,0.870,0.397,0.926,442.000,254.750,34.750,442,254,34,1,3,2
3,14,3,3,765,255,0,255,255,255,472.667,254.000,34.667,0.654,0.158,0.745,472.667,254.000,34.667,472,254,34,2,1,2
1,6,1,1,255,255,0,255,255,255,437.000,256.000,34.000,0.000,0.000,0.000,437.000,256.000,34.000,437,256,34,1,1,1
1,6,1,1,255,255,0,255,255,255,384.000,289.000,34.000,0.000,0.000,0.000,384.000,289.000,34.000,384,289,34,1,1,1
1,6,1,1,255,255,0,255,255,255,381.000,291.000,34.000,0.000,0.000,0.000,381.000,291.000,34.000,381,291,34,1,1,1
1,6,1,1,255,255,0,255,255,255,371.000,292.000,34.000,0.000,0.000,0.000,371.000,292.000,34.000,371,292,34,1,1,1
2,10,2,2,510,255,0,255,255,255,439.500,205.000,35.000,0.500,0.000,0.500,439.500,205.000,35.000,439,205,35,2,1,1
1,6,1,1,255,255,0,255,255,255,456.000,215.000,35.000,0.000,0.000,0.000,456.000,215.000,35.000,456,215,35,1,1,1
3,14,3,3,765,255,0,255,255,255,462.000,217.667,35.667,0.654,0.158,0.745,462.000,217.667,35.667,462,217,35,1,2,2
2,10,2,2,510,255,0,255,255,255,442.000,219.000,35.500,0.500,0.000,0.500,442.000,219.000,35.500,442,219,35,1,1,2
2,10,2,2,510,255,0,255,255,255,460.000,222.000,35.500,0.500,0.000,0.500,460.000,222.000,35.500,460,222,35,1,1,2
2,10,2,2,510,255,0,255,255,255,469.500,225.000,35.000,0.500,0.000,0.500,469.500,225.000,35.000,469,225,35,2,1,1
1,6,1,1,255,255,0,255,255,255,481.000,226.000,35.000,0.000,0.000,0.000,481.000,226.000,35.000,481,226,35,1,1,1
1,6,1,1,255,255,0,255,255,255,467.000,227.000,35.000,0.000,0.000,0.000,467.000,227.000,35.000,467,227,35,1,1,1
1,6,1,1,255,255,0,255,255,255,444.000,230.000,35.000,0.000,0.000,0.000,444.000,230.000,35.000,444,230,35,1,1,1
1,6,1,1,255,255,0,255,255,255,438.000,232.000,35.000,0.000,0.000,0.000,438.000,232.000,35.000,438,232,35,1,1,1
3,14,3,3,765,255,0,255,255,255,487.000,234.333,35.667,0.654,0.158,0.745,487.000,234.333,35.667,487,234,35,1,2,2
3,16,3,3,765,255,0,255,255,255,482.667,236.000,35.333,0.984,0.464,1.106,482.667,236.000,35.333,482,235,35,2,3,2
1,6,1,1,255,255,0,255,255,255,437.000,237.000,35.000,0.000,0.000,0.000,437.000,237.000,35.000,437,237,35,1,1,1
1,6,1,1,255,255,0,255,255,255,461.000,237.000,35.000,0.000,0.000,0.000,461.000,237.000,35.000,461,237,35,1,1,1
1,6,1,1,255,255,0,255,255,255,424.000,239.000,35.000,0.000,0.000,0.000,424.000,239.000,35.000,424,239,35,1,1,1
1,6,1,1,255,255,0,255,255,255,430.000,240.000,35.000,0.000,0.000,0.000,430.000,240.000,35.000,430,240,35,1,1,1
4,20,4,4,1020,255,0,255,255,255,459.250,242.000,35.250,0.884,0.354,1.061,459.250,242.000,35.250,459,241,35,2,3,2
2,10,2,2,510,255,0,255,255,255,421.500,244.000,35.000,0.500,0.000,0.500,421.500,244.000,35.000,421,244,35,2,1,1
2,10,2,2,510,255,0,255,255,255,434.000,252.000,35.500,0.500,0.000,0.500,434.000,252.000,35.500,434,252,35,1,1,2
1,6,1,1,255,255,0,255,255,255,448.000,213.000,36.000,0.000,0.000,0.000,448.000,213.000,36.000,448,213,36,1,1,1
1,6,1,1,255,255,0,255,255,255,471.000,216.000,36.000,0.000,0.000,0.000,471.000,216.000,36.000,471,216,36,1,1,1
3,14,3,3,765,255,0,255,255,255,489.667,218.000,36.667,0.654,0.158,0.745,489.667,218.000,36.667,489,218,36,2,1,2
1,6,1,1,255,255,0,255,255,255,492.000,219.000,36.000,0.000,0.000,0.000,492.000,219.000,36.000,492,219,36,1,1,1
3,14,3,3,765,255,0,255,255,255,467.333,220.000,36.333,0.654,0.158,0.745,467.333,220.000,36.333,467,220,36,2,1,2
3,14,3,3,765,255,0,255,255,255,438.333,222.000,36.333,0.654,0.158,0.745,438.333,222.000,36.333,438,222,36,2,1,2
1,6,1,1,255,255,0,255,255,255,461.000,227.000,36.000,0.000,0.000,0.000,461.000,227.000,36.000,461,227,36,1,1,1
2,10,2,2,510,255,0,255,255,255,494.000,230.000,36.500,0.500,0.000,0.500,494.000,230.000,36.500,494,230,36,1,1,2
2,10,2,2,510,255,0,255,255,255,446.000,232.500,36.000,0.500,0.000,0.500,446.000,232.500,36.000,446,232,36,1,2,1
3,14,3,3,765,255,0,255,255,255,493.333,232.333,36.000,0.654,0.158,0.745,493.333,232.333,36.000,493,232,36,2,2,1
4,18,4,4,1020,255,0,255,255,255,489.750,233.750,36.000,0.870,0.397,0.926,489.750,233.750,36.000,489,233,36,3,2,1
4,22,4,4,1020,255,0,255,255,255,452.750,233.750,37.000,1.337,0.343,1.259,452.750,233.750,37.000,452,233,36,3,3,3
1,6,1,1,255,255,0,255,255,255,481.000,234.000,36.000,0.000,0.000,0.000,481.000,234.000,36.000,481,234,36,1,1,1
1,6,1,1,255,255,0,255,255,255,485.000,234.000,36.000,0.000,0.000,0.000,485.000,234.000,36.000,485,234,36,1,1,1
3,16,3,3,765,255,0,255,255,255,441.333,236.000,36.000,0.863,0.465,1.054,441.333,236.000,36.000,441,235,36,2,3,1
1,6,1,1,255,255,0,255,255,255,459.000,239.000,36.000,0.000,0.000,0.000,459.000,239.000,36.000,459,239,36,1,1,1
2,10,2,2,510,255,0,255,255,255,464.500,240.000,36.000,0.500,0.000,0.500,464.500,240.000,36.000,464,240,36,2,1,1
1,6,1,1,255,255,0,255,255,255,475.000,241.000,36.000,0.000,0.000,0.000,475.000,241.000,36.000,475,241,36,1,1,1
5,22,5,5,1275,255,0,255,255,255,432.600,241.800,37.400,0.971,0.348,0.872,432.600,241.800,37.400,432,241,36,2,2,3
3,14,3,3,765,255,0,255,255,255,462.000,243.667,36.333,0.654,0.158,0.745,462.000,243.667,36.333,462,243,36,1,2,2
1,6,1,1,255,255,0,255,255,255,444.000,253.000,36.000,0.000,0.000,0.000,444.000,253.000,36.000,444,253,36,1,1,1
1,6,1,1,255,255,0,255,255,255,383.000,285.000,36.000,0.000,0.000,0.000,383.000,285.000,36.000,383,285,36,1,1,1
1,6,1,1,255,255,0,255,255,255,500.000,204.000,37.000,0.000,0.000,0.000,500.000,204.000,37.000,500,204,37,1,1,1
1,6,1,1,255,255,0,255,255,255,470.000,214.000,37.000,0.000,0.000,0.000,470.000,214.000,37.000,470,214,37,1,1,1
1,6,1,1,255,255,0,255,255,255,464.000,219.000,37.000,0.000,0.000,0.000,464.000,219.000,37.000,464,219,37,1,1,1
1,6,1,1,255,255,0,255,255,255,470.000,222.000,37.000,0.000,0.000,0.000,470.000,222.000,37.000,470,222,37,1,1,1
1,6,1,1,255,255,0,255,255,255,464.000,223.000,37.000,0.000,0.000,0.000,464.000,223.000,37.000,464,223,37,1,1,1
2,10,2,2,510,255,0,255,255,255,437.000,232.000,37.500,0.500,0.000,0.500,437.000,232.000,37.500,437,232,37,1,1,2
1,6,1,1,255,255,0,255,255,255,460.000,237.000,37.000,0.000,0.000,0.000,460.000,237.000,37.000,460,237,37,1,1,1
2,10,2,2,510,255,0,255,255,255,435.500,238.000,37.000,0.500,0.000,0.500,435.500,238.000,37.000,435,238,37,2,1,1
1,6,1,1,255,255,0,255,255,255,443.000,240.000,37.000,0.000,0.000,0.000,443.000,240.000,37.000,443,240,37,1,1,1
4,18,4,4,1020,255,0,255,255,255,468.250,240.750,37.250,0.730,0.198,0.829,468.250,240.750,37.250,468,240,37,2,2,2
1,6,1,1,255,255,0,255,255,255,466.000,246.000,37.000,0.000,0.000,0.000,466.000,246.000,37.000,466,246,37,1,1,1
1,6,1,1,255,255,0,255,255,255,429.000,249.000,37.000,0.000,0.000,0.000,429.000,249.000,37.000,429,249,37,1,1,1
1,6,1,1,255,255,0,255,255,255,437.000,251.000,37.000,0.000,0.000,0.000,437.000,251.000,37.000,437,251,37,1,1,1
2,12,2,2,510,255,0,255,255,255,439.500,251.500,37.000,0.707,0.000,0.707,439.500,251.500,37.000,439,251,37,2,2,1
1,6,1,1,255,255,0,255,255,255,467.000,207.000,38.000,0.000,0.000,0.000,467.000,207.000,38.000,467,207,38,1,1,1
1,6,1,1,255,255,0,255,255,255,468.000,209.000,38.000,0.000,0.000,0.000,468.000,209.000,38.000,468,209,38,1,1,1
1,6,1,1,255,255,0,255,255,255,451.000,213.000,38.000,0.000,0.000,0.000,451.000,213.000,38.000,451,213,38,1,1,1
1,6,1,1,255,255,0,255,255,255,462.000,218.000,38.000,0.000,0.000,0.000,462.000,218.000,38.000,462,218,38,1,1,1
2,10,2,2,510,255,0,255,255,255,486.500,219.000,38.000,0.500,0.000,0.500,486.500,219.000,38.000,486,219,38,2,1,1
